region_cd,sido,sigungu,dong_road,ri,latitude,longitude
4127110200,경기도,안산시상록구,이동,,37.3054407225328,126.860857418137
4127110300,경기도,안산시상록구,사동,,37.2971248482643,126.851055922583
4127110400,경기도,안산시상록구,본오동,,37.2891939602882,126.864590815243
4127110500,경기도,안산시상록구,팔곡이동,,37.2895731390347,126.885805151529
4127110600,경기도,안산시상록구,양상동,,37.3498697359707,126.844261213806
4127110700,경기도,안산시상록구,부곡동,,37.3319602110836,126.861097386184
4127110800,경기도,안산시상록구,성포동,,37.3206471085438,126.849515776258
4127110900,경기도,안산시상록구,월피동,,37.3359971587619,126.846767895666
4127111000,경기도,안산시상록구,팔곡일동,,37.305868132925,126.890301466414
4127111100,경기도,안산시상록구,건건동,,37.306890376282,126.905464776608
4127111200,경기도,안산시상록구,사사동,,37.2948658757627,126.923985060774
4127111300,경기도,안산시상록구,수암동,,37.3679251374644,126.884029267782
4127111400,경기도,안산시상록구,장상동,,37.352538126103,126.875867756654
4127111500,경기도,안산시상록구,장하동,,37.3575216341105,126.861975872987
4127310100,경기도,안산시단원구,고잔동,,37.3219394584909,126.832292027071
4127310200,경기도,안산시단원구,와동,,37.3416625818341,126.825752438728
4127310300,경기도,안산시단원구,신길동,,37.3348020016666,126.783145863295
4127310400,경기도,안산시단원구,성곡동,,37.3169410637596,126.739059628626
4127310500,경기도,안산시단원구,원시동,,37.3144809887642,126.788592098675
4127310600,경기도,안산시단원구,목내동,,37.3075168521058,126.774412271929
4127310700,경기도,안산시단원구,초지동,,37.3100013406108,126.816873385207
4127310800,경기도,안산시단원구,원곡동,,37.3332949495275,126.790859358221
4127310900,경기도,안산시단원구,선부동,,37.3341794459411,126.804370669728
4127311000,경기도,안산시단원구,대부동동,,37.2490239111335,126.601617400799
4127311100,경기도,안산시단원구,대부북동,,37.2614354636473,126.57436128091
4127311200,경기도,안산시단원구,대부남동,,37.2298291404634,126.577969105871
4127311300,경기도,안산시단원구,선감동,,37.2247149864654,126.635548281041
4127311400,경기도,안산시단원구,풍도동,,37.1092638251541,126.387642013181
4127311500,경기도,안산시단원구,화정동,,37.3546217332603,126.827365889954
4128110100,경기도,고양시덕양구,주교동,,37.6594130234869,126.829613718048
4128110200,경기도,고양시덕양구,원당동,,37.6716845717211,126.856884767942
4128110300,경기도,고양시덕양구,신원동,,37.6777544978936,126.87686960269
4128110400,경기도,고양시덕양구,원흥동,,37.6475978173957,126.871008999634
4128110500,경기도,고양시덕양구,도내동,,37.6251535449341,126.862375162762
4128110600,경기도,고양시덕양구,성사동,,37.6546360151586,126.841233504888
4128110700,경기도,고양시덕양구,북한동,,37.6463710691737,126.971450117173
4128110800,경기도,고양시덕양구,효자동,,37.670716164561,126.973893647725
4128110900,경기도,고양시덕양구,지축동,,37.653927357003,126.921322354072
4128111000,경기도,고양시덕양구,오금동,,37.6674216564204,126.903526840599
4128111100,경기도,고양시덕양구,삼송동,,37.6507863862193,126.891595598802
4128111200,경기도,고양시덕양구,동산동,,37.6427193986967,126.898129191493
4128111300,경기도,고양시덕양구,용두동,,37.6248759311811,126.889716565612
4128111400,경기도,고양시덕양구,벽제동,,37.7260343599755,126.911209639069
4128111500,경기도,고양시덕양구,선유동,,37.69313154028,126.912201298176
4128111600,경기도,고양시덕양구,고양동,,37.7033600247221,126.903747900242
4128111700,경기도,고양시덕양구,대자동,,37.6979202384041,126.885902885149
4128111800,경기도,고양시덕양구,관산동,,37.6879882033154,126.862553908166
4128111900,경기도,고양시덕양구,내유동,,37.7230475229124,126.854072808634
4128112000,경기도,고양시덕양구,토당동,,37.6246576578673,126.818188559184
4128112100,경기도,고양시덕양구,내곡동,,37.6390530820556,126.805441236469
4128112200,경기도,고양시덕양구,대장동,,37.6395209441555,126.8186055475
4128112300,경기도,고양시덕양구,화정동,,37.6389774936,126.833789043216
4128112400,경기도,고양시덕양구,강매동,,37.6044783297961,126.842708196498
4128112500,경기도,고양시덕양구,행주내동,,37.6053787241079,126.826837872877
4128112600,경기도,고양시덕양구,행주외동,,37.605504017544,126.814425490911
4128112700,경기도,고양시덕양구,신평동,,37.6239947341865,126.782131832295
4128112800,경기도,고양시덕양구,행신동,,37.6223556606646,126.836037177307
4128112900,경기도,고양시덕양구,화전동,,37.6000455360805,126.872658393587
4128113000,경기도,고양시덕양구,현천동,,37.5914278541119,126.850620844499
4128113100,경기도,고양시덕양구,덕은동,,37.5806237278263,126.856900757063
4128113200,경기도,고양시덕양구,향동동,,37.5999325614608,126.89319590984
4128510100,경기도,고양시일산동구,식사동,,37.6773400834299,126.813707127491
4128510200,경기도,고양시일산동구,중산동,,37.6918173956873,126.780441473585
4128510300,경기도,고양시일산동구,정발산동,,37.6724381065507,126.779859287091
4128510400,경기도,고양시일산동구,장항동,,37.6417251521377,126.770233007352
4128510500,경기도,고양시일산동구,마두동,,37.6557662385335,126.789654489141
4128510600,경기도,고양시일산동구,백석동,,37.6500444005323,126.792363029713
4128510700,경기도,고양시일산동구,풍동,,37.6713315306858,126.793718327241
4128510800,경기도,고양시일산동구,산황동,,37.6511124918692,126.808043294813
4128510900,경기도,고양시일산동구,사리현동,,37.6970617224312,126.841560346253
4128511000,경기도,고양시일산동구,지영동,,37.7121762060364,126.828499492908
4128511100,경기도,고양시일산동구,설문동,,37.7208022679854,126.806484366277
4128511200,경기도,고양시일산동구,문봉동,,37.6994044182205,126.82632004877
4128511300,경기도,고양시일산동구,성석동,,37.7025554766227,126.795627607807
4128710100,경기도,고양시일산서구,일산동,,37.6871456348795,126.768555621104
4128710200,경기도,고양시일산서구,주엽동,,37.6700959284218,126.763299407637
4128710300,경기도,고양시일산서구,탄현동,,37.6943496272333,126.76845159422
4128710400,경기도,고양시일산서구,대화동,,37.6829848694343,126.755141409924
4128710500,경기도,고양시일산서구,덕이동,,37.6957282376739,126.738350133303
4128710600,경기도,고양시일산서구,가좌동,,37.6911246251366,126.72044790598
4128710700,경기도,고양시일산서구,구산동,,37.6833625400509,126.680966363874
4128710800,경기도,고양시일산서구,법곳동,,37.6654062257198,126.714043222709
4129010100,경기도,과천시,관문동,,37.4416775624031,126.987027394545
4129010200,경기도,과천시,문원동,,37.4263177351366,127.001866408137
4129010300,경기도,과천시,갈현동,,37.4147540879914,126.979395853568
4129010400,경기도,과천시,막계동,,37.427933271699,127.025289695584
4129010500,경기도,과천시,과천동,,37.4484033595933,126.995461441865
4129010600,경기도,과천시,주암동,,37.4469275584607,127.020793782074
4129010700,경기도,과천시,중앙동,,37.4331508806272,126.993455678842
4129010800,경기도,과천시,원문동,,37.4216574009588,126.991789216938
4129010900,경기도,과천시,별양동,,37.4242344328095,126.993763748511
4129011000,경기도,과천시,부림동,,37.4334610032568,126.99861248972
4131010100,경기도,구리시,갈매동,,37.6348963795759,127.116243895002
4131010200,경기도,구리시,사노동,,37.636453020868,127.13973938627
4131010300,경기도,구리시,인창동,,37.6044843983227,127.13492316761
4131010400,경기도,구리시,교문동,,37.6011550888302,127.127773819015
4131010500,경기도,구리시,수택동,,37.5965169131568,127.149171916297
4131010600,경기도,구리시,아천동,,37.5681673219844,127.114324507713
4131010700,경기도,구리시,토평동,,37.5825944751508,127.152241676825
4136010100,경기도,남양주시,호평동,,37.6548880029094,127.248669169781
4136010200,경기도,남양주시,평내동,,37.6483691097276,127.23609678062
4136010300,경기도,남양주시,금곡동,,37.6331014031362,127.201934340406
4136010400,경기도,남양주시,일패동,,37.6189331796268,127.182726309182
4136010500,경기도,남양주시,이패동,,37.6104709089264,127.200600133833
4136010600,경기도,남양주시,삼패동,,37.596446220339,127.199475419571
4136010800,경기도,남양주시,수석동,,37.5872355032202,127.171294960296
4136010900,경기도,남양주시,지금동,,37.6017818527819,127.163129485516
4136011000,경기도,남양주시,도농동,,37.6002568948232,127.15271703503
4136011100,경기도,남양주시,별내동,,37.6462754221373,127.121981563821
4136011200,경기도,남양주시,다산동,,37.613445683167,127.159444527968
4136025000,경기도,남양주시,와부읍,,37.5854310580653,127.216655241381
4136025021,경기도,남양주시,와부읍,덕소리,,
4136025022,경기도,남양주시,와부읍,도곡리,,
4136025023,경기도,남양주시,와부읍,팔당리,,
4136025024,경기도,남양주시,와부읍,월문리,,
4136025025,경기도,남양주시,와부읍,율석리,,
4136025300,경기도,남양주시,진접읍,,37.7263004861766,127.189886481276
4136025321,경기도,남양주시,진접읍,장현리,,
4136025322,경기도,남양주시,진접읍,내각리,,
4136025323,경기도,남양주시,진접읍,내곡리,,
4136025324,경기도,남양주시,진접읍,연평리,,
4136025325,경기도,남양주시,진접읍,부평리,,
4136025326,경기도,남양주시,진접읍,팔야리,,
4136025327,경기도,남양주시,진접읍,진벌리,,
4136025328,경기도,남양주시,진접읍,금곡리,,
4136025600,경기도,남양주시,화도읍,,37.6579103478731,127.300352454876
4136025621,경기도,남양주시,화도읍,마석우리,,
4136025622,경기도,남양주시,화도읍,묵현리,,
4136025623,경기도,남양주시,화도읍,가곡리,,
4136025624,경기도,남양주시,화도읍,구암리,,
4136025625,경기도,남양주시,화도읍,금남리,,
4136025626,경기도,남양주시,화도읍,답내리,,
4136025627,경기도,남양주시,화도읍,월산리,,
4136025628,경기도,남양주시,화도읍,창현리,,
4136025629,경기도,남양주시,화도읍,녹촌리,,
4136025630,경기도,남양주시,화도읍,차산리,,
4136025900,경기도,남양주시,진건읍,,37.6546666549974,127.177714275011
4136025921,경기도,남양주시,진건읍,사능리,,
4136025922,경기도,남양주시,진건읍,배양리,,
4136025923,경기도,남양주시,진건읍,진관리,,
4136025924,경기도,남양주시,진건읍,신월리,,
4136025925,경기도,남양주시,진건읍,용정리,,
4136025926,경기도,남양주시,진건읍,송능리,,
4136026200,경기도,남양주시,오남읍,,37.6988320956873,127.204693271504
4136026221,경기도,남양주시,오남읍,양지리,,
4136026222,경기도,남양주시,오남읍,팔현리,,
4136026223,경기도,남양주시,오남읍,오남리,,
4136026500,경기도,남양주시,퇴계원읍,,37.6474171947576,127.14191739863
4136026521,경기도,남양주시,퇴계원읍,퇴계원리,,
4136031000,경기도,남양주시,별내면,,37.7026376364433,127.124872496413
4136031021,경기도,남양주시,별내면,청학리,,
4136031022,경기도,남양주시,별내면,용암리,,
4136031023,경기도,남양주시,별내면,광전리,,
4136034000,경기도,남양주시,수동면,,37.7035394039184,127.326105393643
4136034021,경기도,남양주시,수동면,운수리,,
4136034022,경기도,남양주시,수동면,지둔리,,
4136034023,경기도,남양주시,수동면,수산리,,
4136034024,경기도,남양주시,수동면,내방리,,
4136034025,경기도,남양주시,수동면,외방리,,
4136034026,경기도,남양주시,수동면,입석리,,
4136034027,경기도,남양주시,수동면,송천리,,
4136036000,경기도,남양주시,조안면,,37.5358655285052,127.303396885845
4136036021,경기도,남양주시,조안면,능내리,,
4136036022,경기도,남양주시,조안면,조안리,,
4136036023,경기도,남양주시,조안면,진중리,,
4136036024,경기도,남양주시,조안면,송촌리,,
4136036025,경기도,남양주시,조안면,삼봉리,,
4136036026,경기도,남양주시,조안면,시우리,,
4137010100,경기도,오산시,오산동,,37.1531330002421,127.072855925403
4137010200,경기도,오산시,부산동,,37.1545013661768,127.090364585929
4137010300,경기도,오산시,원동,,37.1411447958707,127.079259957902
4137010400,경기도,오산시,궐동,,37.1621910100646,127.051081791832
4137010500,경기도,오산시,청학동,,37.1514419074162,127.053965318309
4137010600,경기도,오산시,가장동,,37.1635663562955,127.035343134386
4137010700,경기도,오산시,금암동,,37.1728363974501,127.045940876879
4137010800,경기도,오산시,수청동,,37.1657108167176,127.061847726809
4137010900,경기도,오산시,은계동,,37.1607310695863,127.07229129899
4137011000,경기도,오산시,내삼미동,,37.1813965610128,127.061531683537
4137011100,경기도,오산시,외삼미동,,37.1905658327322,127.053826460318
4137011200,경기도,오산시,양산동,,37.1932413376703,127.030162443662
4137011300,경기도,오산시,세교동,,37.1858036797345,127.03771850205
4137011400,경기도,오산시,지곶동,,37.1787789348314,127.024449668277
4137011500,경기도,오산시,서랑동,,37.1718246515164,127.012466926979
4137011600,경기도,오산시,서동,,37.1504824248195,127.037183143734
4137011700,경기도,오산시,벌음동,,37.1394460265943,127.037853045707
4137011800,경기도,오산시,두곡동,,37.131911725568,127.042080778441
4137011900,경기도,오산시,탑동,,37.1357908543751,127.048970696618
4137012000,경기도,오산시,누읍동,,37.1392652711131,127.057189115524
4137012100,경기도,오산시,가수동,,37.1456081757724,127.05834200078
4137012200,경기도,오산시,고현동,,37.1339715408827,127.080458931383
4137012300,경기도,오산시,청호동,,37.1297879893846,127.08423572355
4137012400,경기도,오산시,갈곶동,,37.1288754672485,127.074430662962
4139010100,경기도,시흥시,대야동,,37.4430460656541,126.788538285881
4139010200,경기도,시흥시,신천동,,37.4355555341518,126.781870213243
4139010300,경기도,시흥시,방산동,,37.4180792873874,126.764872067831
4139010400,경기도,시흥시,포동,,37.4042656580993,126.778333146105
4139010500,경기도,시흥시,미산동,,37.4175236236056,126.789387267116
4139010600,경기도,시흥시,은행동,,37.43633390322,126.798035072094
4139010700,경기도,시흥시,안현동,,37.4310081855022,126.814070736377
4139010800,경기도,시흥시,매화동,,37.4179850408626,126.815313932331
4139010900,경기도,시흥시,도창동,,37.4056163226184,126.820291394749
4139011000,경기도,시흥시,금이동,,37.3995590587729,126.8359907424
4139011200,경기도,시흥시,과림동,,37.4368784262938,126.832858488762
4139011300,경기도,시흥시,계수동,,37.4498186978793,126.812387749114
4139011700,경기도,시흥시,화정동,,37.3592894466033,126.815683613658
4139011800,경기도,시흥시,능곡동,,37.3663067850596,126.815779338256
4139011900,경기도,시흥시,하중동,,37.3988633185817,126.800701603603
4139012000,경기도,시흥시,하상동,,37.392146306261,126.81460943692
4139012100,경기도,시흥시,광석동,,37.3810586274513,126.815955530896
4139012200,경기도,시흥시,물왕동,,37.3860209867183,126.840437591032
4139012300,경기도,시흥시,산현동,,37.3701104016767,126.833675061104
4139012400,경기도,시흥시,조남동,,37.3722195349401,126.862287640995
4139012500,경기도,시흥시,논곡동,,37.3963848037697,126.856090813911
4139012600,경기도,시흥시,목감동,,37.3918239301921,126.870188284126
4139012700,경기도,시흥시,거모동,,37.3567018199007,126.774174854649
4139012800,경기도,시흥시,군자동,,37.3608267437726,126.794968580783
4139012900,경기도,시흥시,장현동,,37.3780041323761,126.799320647562
4139013000,경기도,시흥시,장곡동,,37.3774477194,126.788194197371
4139013100,경기도,시흥시,월곶동,,37.3888935036864,126.74239234901
4139013200,경기도,시흥시,정왕동,,37.3472707997814,126.722129562609
4139013300,경기도,시흥시,죽율동,,37.350527264568,126.762757890763
4139013400,경기도,시흥시,무지내동,,37.4197323855614,126.836940882123
4139013500,경기도,시흥시,배곧동,,37.3688324297178,126.724484015126
4141010100,경기도,군포시,당동,,37.3484980211551,126.941302738524
4141010200,경기도,군포시,당정동,,37.3598932179135,126.955516624113
4141010300,경기도,군포시,부곡동,,37.3301202778155,126.933856423225
4141010400,경기도,군포시,산본동,,37.3733541681046,126.93856024766
4141010500,경기도,군포시,금정동,,37.3653967180722,126.939356947385
4141010600,경기도,군포시,둔대동,,37.326250514049,126.891382076884
4141010700,경기도,군포시,속달동,,37.3435977434035,126.900227468514
4141010800,경기도,군포시,대야미동,,37.3291267066199,126.918408202119
4141010900,경기도,군포시,도마교동,,37.3120385992335,126.922411031505
4143010100,경기도,의왕시,고천동,,37.3448538171116,126.968513026736
4143010200,경기도,의왕시,이동,,37.3353581574384,126.960505185763
4143010300,경기도,의왕시,삼동,,37.323751164284,126.955704917536
4143010400,경기도,의왕시,왕곡동,,37.3458094660338,126.997395238128
4143010500,경기도,의왕시,오전동,,37.3535981802239,126.971579428472
4143010600,경기도,의왕시,학의동,,37.3712251615187,127.011131548472
4143010700,경기도,의왕시,내손동,,37.3782619969627,126.975693472476
4143010800,경기도,의왕시,청계동,,37.4000497874323,127.018485897202
4143010900,경기도,의왕시,포일동,,37.3965908527999,126.98961006605
4143011000,경기도,의왕시,월암동,,37.3095871632799,126.956390050885
4143011100,경기도,의왕시,초평동,,37.3074644167281,126.940116403486
4145010100,경기도,하남시,천현동,,37.5259176522043,127.217102955502
4145010200,경기도,하남시,하산곡동,,37.5125565845743,127.232777258373
4145010300,경기도,하남시,창우동,,37.5336380827135,127.233747886717
4145010400,경기도,하남시,배알미동,,37.5177392464295,127.265212432637
4145010500,경기도,하남시,상산곡동,,37.489368845274,127.234347110482
4145010600,경기도,하남시,신장동,,37.5387902964053,127.209586513271
4145010700,경기도,하남시,당정동,,37.5589198139364,127.224591485999
4145010800,경기도,하남시,덕풍동,,37.5335585195015,127.200579497659
4145010900,경기도,하남시,망월동,,37.5680994614327,127.189475097868
4145011000,경기도,하남시,풍산동,,37.549023322979,127.185090374889
4145011100,경기도,하남시,미사동,,37.5690910840716,127.210441105318
4145011200,경기도,하남시,선동,,37.5862418523929,127.184933407624
4145011300,경기도,하남시,감북동,,37.5161996997887,127.161915937618
4145011400,경기도,하남시,감일동,,37.5082861885186,127.147467026542
4145011500,경기도,하남시,감이동,,37.4938628800768,127.166467808806
4145011600,경기도,하남시,학암동,,37.4785745414962,127.166501723578
4145011700,경기도,하남시,교산동,,37.5222826112645,127.20626880933
4145011800,경기도,하남시,춘궁동,,37.522144576911,127.194150708904
4145011900,경기도,하남시,하사창동,,37.5089169272586,127.20742186813
4145012000,경기도,하남시,상사창동,,37.489726267815,127.196445848655
4145012100,경기도,하남시,항동,,37.502731028315,127.184365332522
4145012200,경기도,하남시,초일동,,37.5361296989004,127.184153350595
4145012300,경기도,하남시,초이동,,37.5366182163013,127.170848728637
4145012400,경기도,하남시,광암동,,37.5173515994697,127.173058058124
4146110100,경기도,용인시처인구,김량장동,,37.2352782190015,127.201914173892
4146110200,경기도,용인시처인구,역북동,,37.2462035848036,127.188111660691
4146110300,경기도,용인시처인구,삼가동,,37.2383199063405,127.162216750898
4146110400,경기도,용인시처인구,남동,,37.2208797975323,127.20174058203
4146110500,경기도,용인시처인구,유방동,,37.2576019329047,127.20432746298
4146110600,경기도,용인시처인구,고림동,,37.2479057581579,127.226640714475
4146110700,경기도,용인시처인구,마평동,,37.2302479785763,127.232690887549
4146110800,경기도,용인시처인구,운학동,,37.2141388634878,127.235530040947
4146110900,경기도,용인시처인구,호동,,37.1823928085199,127.266287691766
4146111000,경기도,용인시처인구,해곡동,,37.1901494199293,127.275586261729
4146125000,경기도,용인시처인구,포곡읍,,37.2777941589244,127.230843636904
4146125021,경기도,용인시처인구,포곡읍,삼계리,,
4146125022,경기도,용인시처인구,포곡읍,금어리,,
4146125023,경기도,용인시처인구,포곡읍,둔전리,,
4146125024,경기도,용인시처인구,포곡읍,영문리,,
4146125025,경기도,용인시처인구,포곡읍,마성리,,
4146125026,경기도,용인시처인구,포곡읍,가실리,,
4146125027,경기도,용인시처인구,포곡읍,전대리,,
4146125028,경기도,용인시처인구,포곡읍,유운리,,
4146125029,경기도,용인시처인구,포곡읍,신원리,,
4146125300,경기도,용인시처인구,모현읍,,37.3296454910847,127.242348722596
4146125321,경기도,용인시처인구,모현읍,왕산리,,
4146125322,경기도,용인시처인구,모현읍,갈담리,,
4146125323,경기도,용인시처인구,모현읍,초부리,,
4146125324,경기도,용인시처인구,모현읍,일산리,,
4146125325,경기도,용인시처인구,모현읍,매산리,,
4146125326,경기도,용인시처인구,모현읍,동림리,,
4146125327,경기도,용인시처인구,모현읍,능원리,,
4146125328,경기도,용인시처인구,모현읍,오산리,,
4146125600,경기도,용인시처인구,이동읍,,37.1411278770059,127.196189086676
4146125621,경기도,용인시처인구,이동읍,송전리,,
4146125622,경기도,용인시처인구,이동읍,어비리,,
4146125623,경기도,용인시처인구,이동읍,묘봉리,,
4146125624,경기도,용인시처인구,이동읍,화산리,,
4146125625,경기도,용인시처인구,이동읍,시미리,,
4146125626,경기도,용인시처인구,이동읍,덕성리,,
4146125627,경기도,용인시처인구,이동읍,묵리,,
4146125628,경기도,용인시처인구,이동읍,천리,,
4146125629,경기도,용인시처인구,이동읍,서리,,
4146125900,경기도,용인시처인구,남사읍,,37.1157126870888,127.150478244526
4146125921,경기도,용인시처인구,남사읍,봉무리,,
4146125922,경기도,용인시처인구,남사읍,북리,,
4146125923,경기도,용인시처인구,남사읍,통삼리,,
4146125924,경기도,용인시처인구,남사읍,봉명리,,
4146125925,경기도,용인시처인구,남사읍,진목리,,
4146125926,경기도,용인시처인구,남사읍,원암리,,
4146125927,경기도,용인시처인구,남사읍,전궁리,,
4146125928,경기도,용인시처인구,남사읍,방아리,,
4146125929,경기도,용인시처인구,남사읍,창리,,
4146125930,경기도,용인시처인구,남사읍,아곡리,,
4146125931,경기도,용인시처인구,남사읍,완장리,,
4146134000,경기도,용인시처인구,원삼면,,37.1666105822833,127.313205092472
4146134021,경기도,용인시처인구,원삼면,고당리,,
4146134022,경기도,용인시처인구,원삼면,사암리,,
4146134023,경기도,용인시처인구,원삼면,좌항리,,
4146134024,경기도,용인시처인구,원삼면,맹리,,
4146134025,경기도,용인시처인구,원삼면,미평리,,
4146134026,경기도,용인시처인구,원삼면,두창리,,
4146134027,경기도,용인시처인구,원삼면,독성리,,
4146134028,경기도,용인시처인구,원삼면,죽능리,,
4146134029,경기도,용인시처인구,원삼면,목신리,,
4146134030,경기도,용인시처인구,원삼면,학일리,,
4146134031,경기도,용인시처인구,원삼면,문촌리,,
4146134032,경기도,용인시처인구,원삼면,가재월리,,
4146135000,경기도,용인시처인구,백암면,,37.1634709899502,127.375348473818
4146135021,경기도,용인시처인구,백암면,백암리,,
4146135022,경기도,용인시처인구,백암면,박곡리,,
4146135023,경기도,용인시처인구,백암면,백봉리,,
4146135024,경기도,용인시처인구,백암면,고안리,,
4146135025,경기도,용인시처인구,백암면,옥산리,,
4146135026,경기도,용인시처인구,백암면,장평리,,
4146135027,경기도,용인시처인구,백암면,석천리,,
4146135028,경기도,용인시처인구,백암면,용천리,,
4146135029,경기도,용인시처인구,백암면,근삼리,,
4146135030,경기도,용인시처인구,백암면,근창리,,
4146135031,경기도,용인시처인구,백암면,근곡리,,
4146135032,경기도,용인시처인구,백암면,가창리,,
4146135033,경기도,용인시처인구,백암면,가좌리,,
4146136000,경기도,용인시처인구,양지면,,37.2354729086353,127.279848670922
4146136021,경기도,용인시처인구,양지면,양지리,,
4146136022,경기도,용인시처인구,양지면,남곡리,,
4146136023,경기도,용인시처인구,양지면,평창리,,
4146136024,경기도,용인시처인구,양지면,제일리,,
4146136025,경기도,용인시처인구,양지면,추계리,,
4146136026,경기도,용인시처인구,양지면,식금리,,
4146136027,경기도,용인시처인구,양지면,정수리,,
4146136028,경기도,용인시처인구,양지면,대대리,,
4146136029,경기도,용인시처인구,양지면,주북리,,
4146136030,경기도,용인시처인구,양지면,송문리,,
4146310100,경기도,용인시기흥구,신갈동,,37.2725465865543,127.107034404588
4146310200,경기도,용인시기흥구,구갈동,,37.2724288897902,127.127604033598
4146310300,경기도,용인시기흥구,상갈동,,37.2665738857824,127.107697878295
4146310400,경기도,용인시기흥구,하갈동,,37.2526600728185,127.092690974645
4146310500,경기도,용인시기흥구,보라동,,37.2539587463782,127.108297628115
4146310600,경기도,용인시기흥구,지곡동,,37.237518646553,127.140545804753
4146310700,경기도,용인시기흥구,공세동,,37.2394247066475,127.11045868633
4146310800,경기도,용인시기흥구,고매동,,37.2245423121563,127.099034069243
4146310900,경기도,용인시기흥구,농서동,,37.2255625793855,127.084734248853
4146311000,경기도,용인시기흥구,서천동,,37.2430149989302,127.072437437369
4146311100,경기도,용인시기흥구,영덕동,,37.2778227962427,127.074495882949
4146311200,경기도,용인시기흥구,언남동,,37.2939658405683,127.128966698627
4146311300,경기도,용인시기흥구,마북동,,37.3015141229303,127.117425207334
4146311400,경기도,용인시기흥구,청덕동,,37.2994910828953,127.150279648979
4146311500,경기도,용인시기흥구,동백동,,37.2869057949409,127.160945196776
4146311600,경기도,용인시기흥구,중동,,37.2682933144578,127.158731907203
4146311700,경기도,용인시기흥구,상하동,,37.2705605523124,127.13845601465
4146311800,경기도,용인시기흥구,보정동,,37.3201877760019,127.113094904481
4146510100,경기도,용인시수지구,풍덕천동,,37.3279850450603,127.094949785208
4146510200,경기도,용인시수지구,죽전동,,37.3311110877474,127.113932721957
4146510300,경기도,용인시수지구,동천동,,37.3418610192632,127.099224030122
4146510400,경기도,용인시수지구,고기동,,37.3568144139187,127.036571318511
4146510500,경기도,용인시수지구,신봉동,,37.3206447379735,127.083667546737
4146510600,경기도,용인시수지구,성복동,,37.3164877954826,127.069042233375
4146510700,경기도,용인시수지구,상현동,,37.304564864274,127.081096021137
4148010100,경기도,파주시,금촌동,,37.7606436758235,126.768817063648
4148010200,경기도,파주시,아동동,,37.7649763379077,126.78644472223
4148010400,경기도,파주시,야동동,,37.7775745213807,126.765145620726
4148010500,경기도,파주시,검산동,,37.7898349883467,126.746124667118
4148010600,경기도,파주시,맥금동,,37.7866662388697,126.727926139116
4148010700,경기도,파주시,교하동,,37.7521392701942,126.748059991604
4148010800,경기도,파주시,야당동,,37.7100539174921,126.760495945771
4148010900,경기도,파주시,다율동,,37.7375674011586,126.732680218643
4148011000,경기도,파주시,오도동,,37.7507092837077,126.72424526325
4148011100,경기도,파주시,상지석동,,37.7266259640152,126.779689917209
4148011200,경기도,파주시,산남동,,37.7021997513879,126.687571455272
4148011300,경기도,파주시,동패동,,37.7121045200848,126.721144837067
4148011400,경기도,파주시,당하동,,37.7419478482121,126.749896226728
4148011500,경기도,파주시,문발동,,37.7217352471643,126.688501177025
4148011600,경기도,파주시,송촌동,,37.7494561539523,126.693990319619
4148011700,경기도,파주시,목동동,,37.7247871246803,126.735457558469
4148011800,경기도,파주시,하지석동,,37.7596738294058,126.744198697461
4148011900,경기도,파주시,서패동,,37.713748948297,126.696754808913
4148012000,경기도,파주시,신촌동,,37.7344126502463,126.68811681336
4148012100,경기도,파주시,연다산동,,37.7441879822884,126.712878097414
4148012200,경기도,파주시,와동동,,37.7318625355613,126.761251570125
4148012300,경기도,파주시,금릉동,,37.7512000591472,126.787151528373
4148025000,경기도,파주시,문산읍,,37.8565504951624,126.790957897268
4148025021,경기도,파주시,문산읍,문산리,,
4148025022,경기도,파주시,문산읍,당동리,,
4148025023,경기도,파주시,문산읍,선유리,,
4148025024,경기도,파주시,문산읍,임진리,,
4148025025,경기도,파주시,문산읍,운천리,,
4148025026,경기도,파주시,문산읍,사목리,,
4148025027,경기도,파주시,문산읍,마정리,,
4148025028,경기도,파주시,문산읍,장산리,,
4148025029,경기도,파주시,문산읍,내포리,,
4148025030,경기도,파주시,문산읍,이천리,,
4148025300,경기도,파주시,파주읍,,37.8307483887254,126.820028579509
4148025321,경기도,파주시,파주읍,봉서리,,
4148025322,경기도,파주시,파주읍,향양리,,
4148025323,경기도,파주시,파주읍,부곡리,,
4148025324,경기도,파주시,파주읍,봉암리,,
4148025325,경기도,파주시,파주읍,백석리,,
4148025326,경기도,파주시,파주읍,파주리,,
4148025327,경기도,파주시,파주읍,연풍리,,
4148025600,경기도,파주시,법원읍,,37.8491777679211,126.882366115155
4148025621,경기도,파주시,법원읍,오현리,,
4148025622,경기도,파주시,법원읍,법원리,,
4148025623,경기도,파주시,법원읍,가야리,,
4148025624,경기도,파주시,법원읍,동문리,,
4148025625,경기도,파주시,법원읍,대능리,,
4148025626,경기도,파주시,법원읍,삼방리,,
4148025627,경기도,파주시,법원읍,갈곡리,,
4148025628,경기도,파주시,법원읍,직천리,,
4148025629,경기도,파주시,법원읍,웅담리,,
4148025630,경기도,파주시,법원읍,금곡리,,
4148026200,경기도,파주시,조리읍,,37.7447154207442,126.805164975937
4148026221,경기도,파주시,조리읍,봉일천리,,
4148026222,경기도,파주시,조리읍,뇌조리,,
4148026223,경기도,파주시,조리읍,등원리,,
4148026224,경기도,파주시,조리읍,장곡리,,
